#    L    TT             EE             BB             TE             PP             TP             EP          
   230   0.555624E+04   0.113928E+01   0.000000E+00   0.303031E+02   0.435445E-07   0.112307E-03   0.105816E-06
   231   0.554999E+04   0.117943E+01   0.000000E+00   0.319395E+02   0.433325E-07   0.111365E-03   0.119076E-06
   232   0.554323E+04   0.122133E+01   0.000000E+00   0.335794E+02   0.431222E-07   0.110430E-03   0.132265E-06
   233   0.553588E+04   0.126520E+01   0.000000E+00   0.352214E+02   0.429135E-07   0.109502E-03   0.145383E-06
   234   0.552778E+04   0.131090E+01   0.000000E+00   0.368662E+02   0.427064E-07   0.108582E-03   0.158429E-06
   235   0.551917E+04   0.135849E+01   0.000000E+00   0.385125E+02   0.425009E-07   0.107669E-03   0.171405E-06
   236   0.550989E+04   0.140797E+01   0.000000E+00   0.401601E+02   0.422970E-07   0.106764E-03   0.184310E-06
   237   0.550002E+04   0.145942E+01   0.000000E+00   0.418076E+02   0.420946E-07   0.105865E-03   0.197144E-06
   238   0.548956E+04   0.151291E+01   0.000000E+00   0.434551E+02   0.418939E-07   0.104974E-03   0.209909E-06
   239   0.547858E+04   0.156830E+01   0.000000E+00   0.451018E+02   0.416946E-07   0.104090E-03   0.222604E-06
   240   0.546686E+04   0.162565E+01   0.000000E+00   0.467454E+02   0.414969E-07   0.103213E-03   0.235229E-06
   241   0.545470E+04   0.168511E+01   0.000000E+00   0.483868E+02   0.413006E-07   0.102343E-03   0.247785E-06
   242   0.544194E+04   0.174653E+01   0.000000E+00   0.500252E+02   0.411058E-07   0.101480E-03   0.260272E-06
   243   0.542859E+04   0.181007E+01   0.000000E+00   0.516591E+02   0.409125E-07   0.100624E-03   0.272690E-06
   244   0.541464E+04   0.187564E+01   0.000000E+00   0.532893E+02   0.407206E-07   0.997741E-04   0.285040E-06
   245   0.540010E+04   0.194332E+01   0.000000E+00   0.549128E+02   0.405301E-07   0.989315E-04   0.297321E-06
   246   0.538505E+04   0.201310E+01   0.000000E+00   0.565311E+02   0.403411E-07   0.980956E-04   0.309535E-06
   247   0.536947E+04   0.208492E+01   0.000000E+00   0.581420E+02   0.401534E-07   0.972664E-04   0.321681E-06
   248   0.535330E+04   0.215915E+01   0.000000E+00   0.597455E+02   0.399671E-07   0.964438E-04   0.333759E-06
   249   0.533668E+04   0.223525E+01   0.000000E+00   0.613409E+02   0.397821E-07   0.956278E-04   0.345770E-06
   250   0.531948E+04   0.231369E+01   0.000000E+00   0.629267E+02   0.395984E-07   0.948183E-04   0.357714E-06
   251   0.530182E+04   0.239415E+01   0.000000E+00   0.645037E+02   0.394161E-07   0.940153E-04   0.369592E-06
   252   0.528350E+04   0.247687E+01   0.000000E+00   0.660703E+02   0.392350E-07   0.932187E-04   0.381403E-06
   253   0.526488E+04   0.256161E+01   0.000000E+00   0.676251E+02   0.390552E-07   0.924284E-04   0.393149E-06
   254   0.524566E+04   0.264869E+01   0.000000E+00   0.691682E+02   0.388767E-07   0.916445E-04   0.404831E-06
   255   0.522593E+04   0.273779E+01   0.000000E+00   0.706994E+02   0.386995E-07   0.908668E-04   0.416448E-06
   256   0.520575E+04   0.282930E+01   0.000000E+00   0.722189E+02   0.385235E-07   0.900952E-04   0.428002E-06
   257   0.518512E+04   0.292277E+01   0.000000E+00   0.737185E+02   0.383488E-07   0.893298E-04   0.439494E-06
   258   0.516398E+04   0.301857E+01   0.000000E+00   0.752109E+02   0.381753E-07   0.885705E-04   0.450923E-06
   259   0.514238E+04   0.311655E+01   0.000000E+00   0.766810E+02   0.380030E-07   0.878172E-04   0.462291E-06
   260   0.512042E+04   0.321672E+01   0.000000E+00   0.781440E+02   0.378319E-07   0.870699E-04   0.473598E-06
   261   0.509794E+04   0.331899E+01   0.000000E+00   0.795774E+02   0.376620E-07   0.863285E-04   0.484845E-06
   262   0.507494E+04   0.342360E+01   0.000000E+00   0.810036E+02   0.374934E-07   0.855929E-04   0.496033E-06
   263   0.505179E+04   0.353032E+01   0.000000E+00   0.824151E+02   0.373259E-07   0.848631E-04   0.507162E-06
   264   0.502805E+04   0.363922E+01   0.000000E+00   0.838046E+02   0.371595E-07   0.841390E-04   0.518233E-06
   265   0.500378E+04   0.375024E+01   0.000000E+00   0.851646E+02   0.369943E-07   0.834206E-04   0.529247E-06
   266   0.497922E+04   0.386359E+01   0.000000E+00   0.865174E+02   0.368303E-07   0.827078E-04   0.540204E-06
   267   0.495415E+04   0.397891E+01   0.000000E+00   0.878407E+02   0.366675E-07   0.820006E-04   0.551105E-06
   268   0.492870E+04   0.409656E+01   0.000000E+00   0.891495E+02   0.365057E-07   0.812989E-04   0.561950E-06
   269   0.490273E+04   0.421625E+01   0.000000E+00   0.904363E+02   0.363451E-07   0.806027E-04   0.572741E-06
   270   0.487653E+04   0.433806E+01   0.000000E+00   0.917011E+02   0.361855E-07   0.799118E-04   0.583478E-06
   271   0.484990E+04   0.446191E+01   0.000000E+00   0.929438E+02   0.360271E-07   0.792263E-04   0.594161E-06
   272   0.482304E+04   0.458810E+01   0.000000E+00   0.941572E+02   0.358698E-07   0.785461E-04   0.604791E-06
   273   0.479574E+04   0.471604E+01   0.000000E+00   0.953561E+02   0.357135E-07   0.778711E-04   0.615370E-06
   274   0.476814E+04   0.484631E+01   0.000000E+00   0.965182E+02   0.355583E-07   0.772013E-04   0.625896E-06
   275   0.474016E+04   0.497841E+01   0.000000E+00   0.976658E+02   0.354042E-07   0.765366E-04   0.636372E-06
   276   0.471197E+04   0.511255E+01   0.000000E+00   0.987766E+02   0.352511E-07   0.758769E-04   0.646799E-06
   277   0.468333E+04   0.524873E+01   0.000000E+00   0.998729E+02   0.350990E-07   0.752223E-04   0.657175E-06
   278   0.465447E+04   0.538689E+01   0.000000E+00   0.100932E+03   0.349480E-07   0.745726E-04   0.667503E-06
   279   0.462532E+04   0.552695E+01   0.000000E+00   0.101963E+03   0.347979E-07   0.739277E-04   0.677782E-06
   280   0.459586E+04   0.566890E+01   0.000000E+00   0.102978E+03   0.346489E-07   0.732877E-04   0.688014E-06
   281   0.456626E+04   0.581283E+01   0.000000E+00   0.103958E+03   0.345009E-07   0.726525E-04   0.698200E-06
   282   0.453622E+04   0.595843E+01   0.000000E+00   0.104907E+03   0.343539E-07   0.720221E-04   0.708339E-06
   283   0.450603E+04   0.610593E+01   0.000000E+00   0.105828E+03   0.342078E-07   0.713962E-04   0.718433E-06
   284   0.447561E+04   0.625526E+01   0.000000E+00   0.106719E+03   0.340627E-07   0.707750E-04   0.728482E-06
   285   0.444498E+04   0.640642E+01   0.000000E+00   0.107581E+03   0.339185E-07   0.701583E-04   0.738486E-06
   286   0.441404E+04   0.655926E+01   0.000000E+00   0.108407E+03   0.337753E-07   0.695462E-04   0.748447E-06
   287   0.438289E+04   0.671377E+01   0.000000E+00   0.109210E+03   0.336331E-07   0.689384E-04   0.758366E-06
   288   0.435159E+04   0.686997E+01   0.000000E+00   0.109977E+03   0.334917E-07   0.683351E-04   0.768242E-06
   289   0.432007E+04   0.702777E+01   0.000000E+00   0.110715E+03   0.333513E-07   0.677361E-04   0.778076E-06
   290   0.428840E+04   0.718703E+01   0.000000E+00   0.111424E+03   0.332117E-07   0.671413E-04   0.787870E-06
   291   0.425658E+04   0.734850E+01   0.000000E+00   0.112088E+03   0.330731E-07   0.665508E-04   0.797623E-06
   292   0.422432E+04   0.751105E+01   0.000000E+00   0.112731E+03   0.329353E-07   0.659644E-04   0.807337E-06
   293   0.419220E+04   0.767432E+01   0.000000E+00   0.113330E+03   0.327984E-07   0.653821E-04   0.817012E-06
   294   0.415979E+04   0.783980E+01   0.000000E+00   0.113907E+03   0.326624E-07   0.648039E-04   0.826649E-06
   295   0.412746E+04   0.800599E+01   0.000000E+00   0.114440E+03   0.325272E-07   0.642297E-04   0.836248E-06
   296   0.409483E+04   0.817439E+01   0.000000E+00   0.114944E+03   0.323928E-07   0.636594E-04   0.845810E-06
   297   0.406213E+04   0.834276E+01   0.000000E+00   0.115419E+03   0.322593E-07   0.630929E-04   0.855336E-06
   298   0.402921E+04   0.851335E+01   0.000000E+00   0.115850E+03   0.321266E-07   0.625303E-04   0.864827E-06
   299   0.399629E+04   0.868539E+01   0.000000E+00   0.116245E+03   0.319947E-07   0.619715E-04   0.874282E-06
   300   0.396322E+04   0.885742E+01   0.000000E+00   0.116603E+03   0.318637E-07   0.614164E-04   0.883703E-06
   301   0.393008E+04   0.903091E+01   0.000000E+00   0.116932E+03   0.317334E-07   0.608649E-04   0.893090E-06
   302   0.389694E+04   0.920513E+01   0.000000E+00   0.117232E+03   0.316038E-07   0.603171E-04   0.902438E-06
   303   0.386372E+04   0.938081E+01   0.000000E+00   0.117488E+03   0.314751E-07   0.597730E-04   0.911742E-06
   304   0.383044E+04   0.955797E+01   0.000000E+00   0.117700E+03   0.313471E-07   0.592325E-04   0.920998E-06
   305   0.379715E+04   0.973511E+01   0.000000E+00   0.117883E+03   0.312199E-07   0.586957E-04   0.930201E-06
   306   0.376379E+04   0.991298E+01   0.000000E+00   0.118029E+03   0.310935E-07   0.581625E-04   0.939345E-06
   307   0.373043E+04   0.100916E+02   0.000000E+00   0.118132E+03   0.309678E-07   0.576330E-04   0.948426E-06
   308   0.369707E+04   0.102724E+02   0.000000E+00   0.118212E+03   0.308428E-07   0.571072E-04   0.957438E-06
   309   0.366379E+04   0.104525E+02   0.000000E+00   0.118242E+03   0.307186E-07   0.565851E-04   0.966378E-06
   310   0.363043E+04   0.106325E+02   0.000000E+00   0.118242E+03   0.305952E-07   0.560667E-04   0.975239E-06
   311   0.359715E+04   0.108148E+02   0.000000E+00   0.118198E+03   0.304725E-07   0.555519E-04   0.984017E-06
   312   0.356393E+04   0.109964E+02   0.000000E+00   0.118125E+03   0.303504E-07   0.550408E-04   0.992707E-06
   313   0.353072E+04   0.111786E+02   0.000000E+00   0.118008E+03   0.302292E-07   0.545334E-04   0.100130E-05
   314   0.349758E+04   0.113617E+02   0.000000E+00   0.117862E+03   0.301086E-07   0.540297E-04   0.100980E-05
   315   0.346452E+04   0.115440E+02   0.000000E+00   0.117672E+03   0.299887E-07   0.535297E-04   0.101820E-05
   316   0.343153E+04   0.117270E+02   0.000000E+00   0.117445E+03   0.298696E-07   0.530334E-04   0.102649E-05
   317   0.339861E+04   0.119093E+02   0.000000E+00   0.117181E+03   0.297511E-07   0.525408E-04   0.103466E-05
   318   0.336576E+04   0.120930E+02   0.000000E+00   0.116881E+03   0.296333E-07   0.520518E-04   0.104272E-05
   319   0.333306E+04   0.122761E+02   0.000000E+00   0.116544E+03   0.295162E-07   0.515666E-04   0.105066E-05
   320   0.330051E+04   0.124591E+02   0.000000E+00   0.116178E+03   0.293998E-07   0.510851E-04   0.105847E-05
   321   0.326803E+04   0.126430E+02   0.000000E+00   0.115768E+03   0.292841E-07   0.506073E-04   0.106614E-05
   322   0.323569E+04   0.128253E+02   0.000000E+00   0.115321E+03   0.291690E-07   0.501333E-04   0.107368E-05
   323   0.320350E+04   0.130076E+02   0.000000E+00   0.114837E+03   0.290546E-07   0.496629E-04   0.108107E-05
   324   0.317146E+04   0.131907E+02   0.000000E+00   0.114309E+03   0.289409E-07   0.491962E-04   0.108832E-05
   325   0.313963E+04   0.133709E+02   0.000000E+00   0.113759E+03   0.288278E-07   0.487333E-04   0.109542E-05
   326   0.310788E+04   0.135525E+02   0.000000E+00   0.113158E+03   0.287153E-07   0.482741E-04   0.110236E-05
   327   0.307635E+04   0.137335E+02   0.000000E+00   0.112527E+03   0.286035E-07   0.478186E-04   0.110913E-05
   328   0.304504E+04   0.139129E+02   0.000000E+00   0.111867E+03   0.284923E-07   0.473669E-04   0.111574E-05
   329   0.301387E+04   0.140924E+02   0.000000E+00   0.111163E+03   0.283818E-07   0.469189E-04   0.112218E-05
   330   0.298292E+04   0.142704E+02   0.000000E+00   0.110422E+03   0.282719E-07   0.464746E-04   0.112844E-05
   331   0.295226E+04   0.144477E+02   0.000000E+00   0.109652E+03   0.281625E-07   0.460340E-04   0.113452E-05
   332   0.292175E+04   0.146251E+02   0.000000E+00   0.108852E+03   0.280538E-07   0.455972E-04   0.114041E-05
   333   0.289146E+04   0.148010E+02   0.000000E+00   0.108015E+03   0.279457E-07   0.451642E-04   0.114611E-05
   334   0.286146E+04   0.149761E+02   0.000000E+00   0.107142E+03   0.278383E-07   0.447348E-04   0.115161E-05
   335   0.283160E+04   0.151491E+02   0.000000E+00   0.106231E+03   0.277314E-07   0.443093E-04   0.115691E-05
   336   0.280204E+04   0.153213E+02   0.000000E+00   0.105292E+03   0.276250E-07   0.438875E-04   0.116201E-05
   337   0.277276E+04   0.154929E+02   0.000000E+00   0.104308E+03   0.275193E-07   0.434694E-04   0.116689E-05
   338   0.274371E+04   0.156622E+02   0.000000E+00   0.103302E+03   0.274142E-07   0.430551E-04   0.117156E-05
   339   0.271502E+04   0.158316E+02   0.000000E+00   0.102259E+03   0.273096E-07   0.426446E-04   0.117600E-05
   340   0.268655E+04   0.159988E+02   0.000000E+00   0.101194E+03   0.272056E-07   0.422378E-04   0.118022E-05
   341   0.265829E+04   0.161639E+02   0.000000E+00   0.100084E+03   0.271021E-07   0.418348E-04   0.118421E-05
   342   0.263040E+04   0.163289E+02   0.000000E+00   0.989456E+02   0.269992E-07   0.414355E-04   0.118796E-05
   343   0.260280E+04   0.164910E+02   0.000000E+00   0.977773E+02   0.268969E-07   0.410401E-04   0.119147E-05
   344   0.257557E+04   0.166517E+02   0.000000E+00   0.965795E+02   0.267950E-07   0.406483E-04   0.119473E-05
   345   0.254855E+04   0.168102E+02   0.000000E+00   0.953521E+02   0.266938E-07   0.402604E-04   0.119775E-05
   346   0.252190E+04   0.169681E+02   0.000000E+00   0.941026E+02   0.265930E-07   0.398763E-04   0.120050E-05
   347   0.249554E+04   0.171229E+02   0.000000E+00   0.928162E+02   0.264928E-07   0.394959E-04   0.120300E-05
   348   0.246954E+04   0.172757E+02   0.000000E+00   0.915001E+02   0.263931E-07   0.391194E-04   0.120523E-05
   349   0.244383E+04   0.174269E+02   0.000000E+00   0.901545E+02   0.262939E-07   0.387466E-04   0.120719E-05
   350   0.241849E+04   0.175753E+02   0.000000E+00   0.887868E+02   0.261953E-07   0.383776E-04   0.120887E-05
   351   0.239366E+04   0.177222E+02   0.000000E+00   0.873895E+02   0.260971E-07   0.380124E-04   0.121028E-05
   352   0.236896E+04   0.178670E+02   0.000000E+00   0.859625E+02   0.259994E-07   0.376509E-04   0.121142E-05
   353   0.234471E+04   0.180088E+02   0.000000E+00   0.845208E+02   0.259023E-07   0.372930E-04   0.121231E-05
   354   0.232075E+04   0.181485E+02   0.000000E+00   0.830420E+02   0.258056E-07   0.369386E-04   0.121296E-05
   355   0.229722E+04   0.182860E+02   0.000000E+00   0.815411E+02   0.257094E-07   0.365876E-04   0.121339E-05
   356   0.227406E+04   0.184214E+02   0.000000E+00   0.800253E+02   0.256137E-07   0.362400E-04   0.121361E-05
   357   0.225127E+04   0.185538E+02   0.000000E+00   0.784798E+02   0.255185E-07   0.358956E-04   0.121364E-05
   358   0.222891E+04   0.186826E+02   0.000000E+00   0.769195E+02   0.254238E-07   0.355543E-04   0.121349E-05
   359   0.220684E+04   0.188092E+02   0.000000E+00   0.753296E+02   0.253295E-07   0.352161E-04   0.121318E-05
   360   0.218522E+04   0.189336E+02   0.000000E+00   0.737210E+02   0.252357E-07   0.348808E-04   0.121272E-05
   361   0.216396E+04   0.190551E+02   0.000000E+00   0.720894E+02   0.251424E-07   0.345484E-04   0.121212E-05
   362   0.214313E+04   0.191737E+02   0.000000E+00   0.704378E+02   0.250496E-07   0.342187E-04   0.121140E-05
   363   0.212267E+04   0.192902E+02   0.000000E+00   0.687683E+02   0.249572E-07   0.338917E-04   0.121058E-05
   364   0.210266E+04   0.194022E+02   0.000000E+00   0.670772E+02   0.248653E-07   0.335673E-04   0.120967E-05
   365   0.208300E+04   0.195121E+02   0.000000E+00   0.653704E+02   0.247739E-07   0.332454E-04   0.120868E-05
   366   0.206379E+04   0.196191E+02   0.000000E+00   0.636450E+02   0.246829E-07   0.329258E-04   0.120764E-05
   367   0.204502E+04   0.197217E+02   0.000000E+00   0.619031E+02   0.245924E-07   0.326086E-04   0.120654E-05
   368   0.202654E+04   0.198221E+02   0.000000E+00   0.601463E+02   0.245023E-07   0.322935E-04   0.120542E-05
   369   0.200864E+04   0.199196E+02   0.000000E+00   0.583723E+02   0.244127E-07   0.319806E-04   0.120427E-05
   370   0.199112E+04   0.200135E+02   0.000000E+00   0.565863E+02   0.243235E-07   0.316696E-04   0.120313E-05
   371   0.197396E+04   0.201037E+02   0.000000E+00   0.547846E+02   0.242347E-07   0.313606E-04   0.120199E-05
   372   0.195724E+04   0.201911E+02   0.000000E+00   0.529716E+02   0.241464E-07   0.310534E-04   0.120088E-05
   373   0.194096E+04   0.202747E+02   0.000000E+00   0.511443E+02   0.240586E-07   0.307480E-04   0.119982E-05
   374   0.192512E+04   0.203555E+02   0.000000E+00   0.493064E+02   0.239711E-07   0.304441E-04   0.119881E-05
   375   0.190965E+04   0.204326E+02   0.000000E+00   0.474579E+02   0.238841E-07   0.301418E-04   0.119787E-05
   376   0.189469E+04   0.205069E+02   0.000000E+00   0.455988E+02   0.237975E-07   0.298410E-04   0.119701E-05
   377   0.188018E+04   0.205767E+02   0.000000E+00   0.437321E+02   0.237114E-07   0.295415E-04   0.119626E-05
   378   0.186603E+04   0.206429E+02   0.000000E+00   0.418548E+02   0.236257E-07   0.292433E-04   0.119561E-05
   379   0.185232E+04   0.207062E+02   0.000000E+00   0.399713E+02   0.235404E-07   0.289463E-04   0.119510E-05
   380   0.183913E+04   0.207666E+02   0.000000E+00   0.380793E+02   0.234555E-07   0.286503E-04   0.119473E-05
   381   0.182631E+04   0.208204E+02   0.000000E+00   0.361819E+02   0.233710E-07   0.283553E-04   0.119452E-05
   382   0.181386E+04   0.208728E+02   0.000000E+00   0.342797E+02   0.232869E-07   0.280612E-04   0.119449E-05
   383   0.180192E+04   0.209208E+02   0.000000E+00   0.323714E+02   0.232032E-07   0.277679E-04   0.119464E-05
   384   0.179049E+04   0.209644E+02   0.000000E+00   0.304605E+02   0.231200E-07   0.274753E-04   0.119499E-05
   385   0.177936E+04   0.210058E+02   0.000000E+00   0.285455E+02   0.230371E-07   0.271833E-04   0.119556E-05
   386   0.176875E+04   0.210429E+02   0.000000E+00   0.266287E+02   0.229546E-07   0.268918E-04   0.119636E-05
   387   0.175851E+04   0.210756E+02   0.000000E+00   0.247102E+02   0.228726E-07   0.266007E-04   0.119740E-05
   388   0.174870E+04   0.211046E+02   0.000000E+00   0.227912E+02   0.227909E-07   0.263100E-04   0.119871E-05
   389   0.173934E+04   0.211278E+02   0.000000E+00   0.208719E+02   0.227096E-07   0.260195E-04   0.120029E-05
   390   0.173043E+04   0.211503E+02   0.000000E+00   0.189544E+02   0.226287E-07   0.257291E-04   0.120217E-05
   391   0.172195E+04   0.211677E+02   0.000000E+00   0.170373E+02   0.225481E-07   0.254388E-04   0.120434E-05
   392   0.171385E+04   0.211830E+02   0.000000E+00   0.151235E+02   0.224680E-07   0.251484E-04   0.120684E-05
   393   0.170626E+04   0.211931E+02   0.000000E+00   0.132122E+02   0.223882E-07   0.248578E-04   0.120967E-05
   394   0.169904E+04   0.211996E+02   0.000000E+00   0.113057E+02   0.223088E-07   0.245671E-04   0.121284E-05
   395   0.169219E+04   0.212018E+02   0.000000E+00   0.940253E+01   0.222298E-07   0.242760E-04   0.121638E-05
   396   0.168586E+04   0.212002E+02   0.000000E+00   0.750612E+01   0.221511E-07   0.239845E-04   0.122030E-05
   397   0.167983E+04   0.211951E+02   0.000000E+00   0.561519E+01   0.220728E-07   0.236924E-04   0.122461E-05
   398   0.167431E+04   0.211856E+02   0.000000E+00   0.373106E+01   0.219949E-07   0.233998E-04   0.122933E-05
   399   0.166916E+04   0.211724E+02   0.000000E+00   0.185457E+01   0.219173E-07   0.231064E-04   0.123446E-05
   400   0.166438E+04   0.211556E+02   0.000000E+00  -0.133851E-01   0.218401E-07   0.228123E-04   0.124004E-05
   401   0.166004E+04   0.211345E+02   0.000000E+00  -0.187223E+01   0.217632E-07   0.225173E-04   0.124606E-05
   402   0.165615E+04   0.211090E+02   0.000000E+00  -0.372106E+01   0.216867E-07   0.222215E-04   0.125250E-05
   403   0.165263E+04   0.210805E+02   0.000000E+00  -0.555927E+01   0.216105E-07   0.219250E-04   0.125934E-05
