#    L    TxT            TxE            TxP            ExT            ExE            ExP            PxT            PxE            PxP         
  1973   0.206335E+03  -0.188926E+02  -0.515489E-06  -0.188926E+02   0.103344E+02  -0.149601E-08  -0.515489E-06  -0.149601E-08   0.986279E-09
  1974   0.206531E+03  -0.189970E+02  -0.635704E-06  -0.189970E+02   0.102799E+02   0.329220E-08  -0.635704E-06   0.329220E-08   0.984893E-09
  1975   0.206721E+03  -0.190980E+02  -0.754593E-06  -0.190980E+02   0.102254E+02   0.799210E-08  -0.754593E-06   0.799210E-08   0.983509E-09
  1976   0.206919E+03  -0.191946E+02  -0.871966E-06  -0.191946E+02   0.101694E+02   0.125949E-07  -0.871966E-06   0.125949E-07   0.982127E-09
  1977   0.207126E+03  -0.192878E+02  -0.987632E-06  -0.192878E+02   0.101133E+02   0.170918E-07  -0.987632E-06   0.170918E-07   0.980747E-09
  1978   0.207334E+03  -0.193767E+02  -0.110140E-05  -0.193767E+02   0.100564E+02   0.214741E-07  -0.110140E-05   0.214741E-07   0.979368E-09
  1979   0.207550E+03  -0.194621E+02  -0.121309E-05  -0.194621E+02   0.999878E+01   0.257328E-07  -0.121309E-05   0.257328E-07   0.977992E-09
  1980   0.207774E+03  -0.195439E+02  -0.132250E-05  -0.195439E+02   0.994034E+01   0.298594E-07  -0.132250E-05   0.298594E-07   0.976618E-09
  1981   0.207992E+03  -0.196215E+02  -0.142944E-05  -0.196215E+02   0.988111E+01   0.338448E-07  -0.142944E-05   0.338448E-07   0.975247E-09
  1982   0.208219E+03  -0.196955E+02  -0.153373E-05  -0.196955E+02   0.982110E+01   0.376804E-07  -0.153373E-05   0.376804E-07   0.973877E-09
  1983   0.208454E+03  -0.197660E+02  -0.163517E-05  -0.197660E+02   0.976029E+01   0.413574E-07  -0.163517E-05   0.413574E-07   0.972509E-09
  1984   0.208690E+03  -0.198322E+02  -0.173357E-05  -0.198322E+02   0.969943E+01   0.448670E-07  -0.173357E-05   0.448670E-07   0.971143E-09
  1985   0.208934E+03  -0.198949E+02  -0.182875E-05  -0.198949E+02   0.963704E+01   0.482003E-07  -0.182875E-05   0.482003E-07   0.969779E-09
  1986   0.209172E+03  -0.199532E+02  -0.192051E-05  -0.199532E+02   0.957459E+01   0.513486E-07  -0.192051E-05   0.513486E-07   0.968417E-09
  1987   0.209412E+03  -0.200080E+02  -0.200866E-05  -0.200080E+02   0.951208E+01   0.543032E-07  -0.200866E-05   0.543032E-07   0.967057E-09
  1988   0.209659E+03  -0.200585E+02  -0.209302E-05  -0.200585E+02   0.944878E+01   0.570551E-07  -0.209302E-05   0.570551E-07   0.965700E-09
  1989   0.209908E+03  -0.201039E+02  -0.217340E-05  -0.201039E+02   0.938542E+01   0.595957E-07  -0.217340E-05   0.595957E-07   0.964344E-09
  1990   0.210165E+03  -0.201472E+02  -0.224959E-05  -0.201472E+02   0.932126E+01   0.619160E-07  -0.224959E-05   0.619160E-07   0.962990E-09
  1991   0.210409E+03  -0.201854E+02  -0.232142E-05  -0.201854E+02   0.925555E+01   0.640074E-07  -0.232142E-05   0.640074E-07   0.961638E-09
  1992   0.210654E+03  -0.202200E+02  -0.238869E-05  -0.202200E+02   0.919052E+01   0.658611E-07  -0.238869E-05   0.658611E-07   0.960289E-09
  1993   0.210907E+03  -0.202503E+02  -0.245122E-05  -0.202503E+02   0.912542E+01   0.674682E-07  -0.245122E-05   0.674682E-07   0.958941E-09
  1994   0.211161E+03  -0.202770E+02  -0.250881E-05  -0.202770E+02   0.905878E+01   0.688200E-07  -0.250881E-05   0.688200E-07   0.957595E-09
  1995   0.211424E+03  -0.203001E+02  -0.256127E-05  -0.203001E+02   0.899207E+01   0.699076E-07  -0.256127E-05   0.699076E-07   0.956251E-09
  1996   0.211673E+03  -0.203188E+02  -0.260842E-05  -0.203188E+02   0.892454E+01   0.707223E-07  -0.260842E-05   0.707223E-07   0.954909E-09
  1997   0.211924E+03  -0.203324E+02  -0.265006E-05  -0.203324E+02   0.885695E+01   0.712553E-07  -0.265006E-05   0.712553E-07   0.953569E-09
  1998   0.212183E+03  -0.203423E+02  -0.268600E-05  -0.203423E+02   0.879003E+01   0.714978E-07  -0.268600E-05   0.714978E-07   0.952231E-09
  1999   0.212435E+03  -0.203494E+02  -0.271605E-05  -0.203494E+02   0.872155E+01   0.714409E-07  -0.271605E-05   0.714409E-07   0.950895E-09
  2000   0.212682E+03  -0.203514E+02  -0.274003E-05  -0.203514E+02   0.865374E+01   0.710760E-07  -0.274003E-05   0.710760E-07   0.949561E-09
  2001   0.212937E+03  -0.203497E+02  -0.275781E-05  -0.203497E+02   0.858585E+01   0.703980E-07  -0.275781E-05   0.703980E-07   0.948229E-09
  2002   0.213186E+03  -0.203443E+02  -0.276954E-05  -0.203443E+02   0.851715E+01   0.694169E-07  -0.276954E-05   0.694169E-07   0.946899E-09
  2003   0.213436E+03  -0.203346E+02  -0.277542E-05  -0.203346E+02   0.844837E+01   0.681467E-07  -0.277542E-05   0.681467E-07   0.945571E-09
  2004   0.213687E+03  -0.203212E+02  -0.277569E-05  -0.203212E+02   0.837951E+01   0.666011E-07  -0.277569E-05   0.666011E-07   0.944245E-09
  2005   0.213924E+03  -0.203034E+02  -0.277054E-05  -0.203034E+02   0.830984E+01   0.647940E-07  -0.277054E-05   0.647940E-07   0.942921E-09
  2006   0.214170E+03  -0.202826E+02  -0.276019E-05  -0.202826E+02   0.824158E+01   0.627392E-07  -0.276019E-05   0.627392E-07   0.941598E-09
  2007   0.214402E+03  -0.202567E+02  -0.274487E-05  -0.202567E+02   0.817175E+01   0.604506E-07  -0.274487E-05   0.604506E-07   0.940278E-09
  2008   0.214643E+03  -0.202278E+02  -0.272477E-05  -0.202278E+02   0.810185E+01   0.579421E-07  -0.272477E-05   0.579421E-07   0.938959E-09
  2009   0.214877E+03  -0.201938E+02  -0.270012E-05  -0.201938E+02   0.803262E+01   0.552274E-07  -0.270012E-05   0.552274E-07   0.937643E-09
  2010   0.215098E+03  -0.201568E+02  -0.267113E-05  -0.201568E+02   0.796332E+01   0.523205E-07  -0.267113E-05   0.523205E-07   0.936328E-09
  2011   0.215327E+03  -0.201161E+02  -0.263802E-05  -0.201161E+02   0.789320E+01   0.492351E-07  -0.263802E-05   0.492351E-07   0.935016E-09
  2012   0.215550E+03  -0.200717E+02  -0.260099E-05  -0.200717E+02   0.782375E+01   0.459851E-07  -0.260099E-05   0.459851E-07   0.933705E-09
  2013   0.215759E+03  -0.200236E+02  -0.256027E-05  -0.200236E+02   0.775348E+01   0.425843E-07  -0.256027E-05   0.425843E-07   0.932396E-09
  2014   0.215976E+03  -0.199703E+02  -0.251606E-05  -0.199703E+02   0.768462E+01   0.390467E-07  -0.251606E-05   0.390467E-07   0.931089E-09
  2015   0.216188E+03  -0.199155E+02  -0.246858E-05  -0.199155E+02   0.761495E+01   0.353860E-07  -0.246858E-05   0.353860E-07   0.929784E-09
  2016   0.216400E+03  -0.198555E+02  -0.241805E-05  -0.198555E+02   0.754594E+01   0.316161E-07  -0.241805E-05   0.316161E-07   0.928481E-09
  2017   0.216590E+03  -0.197925E+02  -0.236468E-05  -0.197925E+02   0.747687E+01   0.277508E-07  -0.236468E-05   0.277508E-07   0.927180E-09
  2018   0.216782E+03  -0.197257E+02  -0.230868E-05  -0.197257E+02   0.740787E+01   0.238040E-07  -0.230868E-05   0.238040E-07   0.925881E-09
  2019   0.216968E+03  -0.196537E+02  -0.225026E-05  -0.196537E+02   0.733894E+01   0.197894E-07  -0.225026E-05   0.197894E-07   0.924583E-09
  2020   0.217154E+03  -0.195802E+02  -0.218965E-05  -0.195802E+02   0.727009E+01   0.157211E-07  -0.218965E-05   0.157211E-07   0.923288E-09
  2021   0.217334E+03  -0.195022E+02  -0.212705E-05  -0.195022E+02   0.720191E+01   0.116128E-07  -0.212705E-05   0.116128E-07   0.921994E-09
  2022   0.217500E+03  -0.194211E+02  -0.206268E-05  -0.194211E+02   0.713381E+01   0.747829E-08  -0.206268E-05   0.747829E-08   0.920702E-09
  2023   0.217659E+03  -0.193363E+02  -0.199676E-05  -0.193363E+02   0.706593E+01   0.333151E-08  -0.199676E-05   0.333151E-08   0.919413E-09
  2024   0.217820E+03  -0.192485E+02  -0.192949E-05  -0.192485E+02   0.699827E+01  -0.813739E-09  -0.192949E-05  -0.813739E-09   0.918125E-09
  2025   0.217959E+03  -0.191569E+02  -0.186109E-05  -0.191569E+02   0.693092E+01  -0.494360E-08  -0.186109E-05  -0.494360E-08   0.916839E-09
  2026   0.218106E+03  -0.190622E+02  -0.179178E-05  -0.190622E+02   0.686386E+01  -0.904424E-08  -0.179178E-05  -0.904424E-08   0.915555E-09
  2027   0.218247E+03  -0.189637E+02  -0.172177E-05  -0.189637E+02   0.679726E+01  -0.131018E-07  -0.172177E-05  -0.131018E-07   0.914272E-09
  2028   0.218366E+03  -0.188622E+02  -0.165127E-05  -0.188622E+02   0.673095E+01  -0.171024E-07  -0.165127E-05  -0.171024E-07   0.912992E-09
  2029   0.218494E+03  -0.187577E+02  -0.158051E-05  -0.187577E+02   0.666502E+01  -0.210323E-07  -0.158051E-05  -0.210323E-07   0.911714E-09
  2030   0.218600E+03  -0.186500E+02  -0.150968E-05  -0.186500E+02   0.659946E+01  -0.248776E-07  -0.150968E-05  -0.248776E-07   0.910437E-09
  2031   0.218700E+03  -0.185393E+02  -0.143901E-05  -0.185393E+02   0.653435E+01  -0.286244E-07  -0.143901E-05  -0.286244E-07   0.909162E-09
  2032   0.218801E+03  -0.184255E+02  -0.136871E-05  -0.184255E+02   0.646961E+01  -0.322590E-07  -0.136871E-05  -0.322590E-07   0.907889E-09
  2033   0.218887E+03  -0.183087E+02  -0.129899E-05  -0.183087E+02   0.640548E+01  -0.357673E-07  -0.129899E-05  -0.357673E-07   0.906618E-09
  2034   0.218974E+03  -0.181887E+02  -0.123008E-05  -0.181887E+02   0.634179E+01  -0.391358E-07  -0.123008E-05  -0.391358E-07   0.905349E-09
  2035   0.219040E+03  -0.180656E+02  -0.116217E-05  -0.180656E+02   0.627855E+01  -0.423503E-07  -0.116217E-05  -0.423503E-07   0.904082E-09
  2036   0.219100E+03  -0.179402E+02  -0.109550E-05  -0.179402E+02   0.621584E+01  -0.453972E-07  -0.109550E-05  -0.453972E-07   0.902817E-09
  2037   0.219160E+03  -0.178117E+02  -0.103026E-05  -0.178117E+02   0.615372E+01  -0.482626E-07  -0.103026E-05  -0.482626E-07   0.901553E-09
  2038   0.219191E+03  -0.176808E+02  -0.966677E-06  -0.176808E+02   0.609205E+01  -0.509327E-07  -0.966677E-06  -0.509327E-07   0.900291E-09
  2039   0.219230E+03  -0.175461E+02  -0.904965E-06  -0.175461E+02   0.603106E+01  -0.533935E-07  -0.904965E-06  -0.533935E-07   0.899031E-09
  2040   0.219263E+03  -0.174097E+02  -0.845335E-06  -0.174097E+02   0.597059E+01  -0.556312E-07  -0.845335E-06  -0.556312E-07   0.897773E-09
  2041   0.219274E+03  -0.172702E+02  -0.788003E-06  -0.172702E+02   0.591065E+01  -0.576321E-07  -0.788003E-06  -0.576321E-07   0.896517E-09
  2042   0.219285E+03  -0.171291E+02  -0.733183E-06  -0.171291E+02   0.585145E+01  -0.593823E-07  -0.733183E-06  -0.593823E-07   0.895263E-09
  2043   0.219276E+03  -0.169840E+02  -0.681088E-06  -0.169840E+02   0.579286E+01  -0.608678E-07  -0.681088E-06  -0.608678E-07   0.894010E-09
  2044   0.219274E+03  -0.168374E+02  -0.631932E-06  -0.168374E+02   0.573486E+01  -0.620749E-07  -0.631932E-06  -0.620749E-07   0.892760E-09
  2045   0.219251E+03  -0.166883E+02  -0.585930E-06  -0.166883E+02   0.567754E+01  -0.629898E-07  -0.585930E-06  -0.629898E-07   0.891511E-09
  2046   0.219228E+03  -0.165375E+02  -0.543297E-06  -0.165375E+02   0.562089E+01  -0.635985E-07  -0.543297E-06  -0.635985E-07   0.890264E-09
  2047   0.219184E+03  -0.163843E+02  -0.504245E-06  -0.163843E+02   0.556491E+01  -0.638873E-07  -0.504245E-06  -0.638873E-07   0.889018E-09
  2048   0.219133E+03  -0.162279E+02  -0.468989E-06  -0.162279E+02   0.550969E+01  -0.638423E-07  -0.468989E-06  -0.638423E-07   0.887775E-09
  2049   0.219075E+03  -0.160706E+02  -0.437743E-06  -0.160706E+02   0.545521E+01  -0.634496E-07  -0.437743E-06  -0.634496E-07   0.886533E-09
  2050   0.219003E+03  -0.159102E+02  -0.410721E-06  -0.159102E+02   0.540140E+01  -0.626954E-07  -0.410721E-06  -0.626954E-07   0.885294E-09
  2051   0.218910E+03  -0.157487E+02  -0.388076E-06  -0.157487E+02   0.534835E+01  -0.615708E-07  -0.388076E-06  -0.615708E-07   0.884056E-09
  2052   0.218824E+03  -0.155849E+02  -0.369710E-06  -0.155849E+02   0.529612E+01  -0.600863E-07  -0.369710E-06  -0.600863E-07   0.882820E-09
  2053   0.218717E+03  -0.154186E+02  -0.355463E-06  -0.154186E+02   0.524464E+01  -0.582575E-07  -0.355463E-06  -0.582575E-07   0.881585E-09
  2054   0.218603E+03  -0.152513E+02  -0.345176E-06  -0.152513E+02   0.519392E+01  -0.560997E-07  -0.345176E-06  -0.560997E-07   0.880353E-09
  2055   0.218474E+03  -0.150823E+02  -0.338690E-06  -0.150823E+02   0.514395E+01  -0.536286E-07  -0.338690E-06  -0.536286E-07   0.879122E-09
  2056   0.218339E+03  -0.149116E+02  -0.335846E-06  -0.149116E+02   0.509488E+01  -0.508596E-07  -0.335846E-06  -0.508596E-07   0.877893E-09
  2057   0.218197E+03  -0.147385E+02  -0.336483E-06  -0.147385E+02   0.504664E+01  -0.478082E-07  -0.336483E-06  -0.478082E-07   0.876666E-09
  2058   0.218040E+03  -0.145651E+02  -0.340444E-06  -0.145651E+02   0.499916E+01  -0.444898E-07  -0.340444E-06  -0.444898E-07   0.875441E-09
  2059   0.217877E+03  -0.143893E+02  -0.347567E-06  -0.143893E+02   0.495259E+01  -0.409200E-07  -0.347567E-06  -0.409200E-07   0.874217E-09
  2060   0.217699E+03  -0.142118E+02  -0.357694E-06  -0.142118E+02   0.490671E+01  -0.371142E-07  -0.357694E-06  -0.371142E-07   0.872995E-09
  2061   0.217514E+03  -0.140333E+02  -0.370665E-06  -0.140333E+02   0.486180E+01  -0.330879E-07  -0.370665E-06  -0.330879E-07   0.871775E-09
  2062   0.217314E+03  -0.138539E+02  -0.386322E-06  -0.138539E+02   0.481781E+01  -0.288567E-07  -0.386322E-06  -0.288567E-07   0.870557E-09
  2063   0.217108E+03  -0.136727E+02  -0.404503E-06  -0.136727E+02   0.477466E+01  -0.244360E-07  -0.404503E-06  -0.244360E-07   0.869340E-09
  2064   0.216879E+03  -0.134906E+02  -0.425052E-06  -0.134906E+02   0.473241E+01  -0.198412E-07  -0.425052E-06  -0.198412E-07   0.868125E-09
  2065   0.216644E+03  -0.133075E+02  -0.447806E-06  -0.133075E+02   0.469109E+01  -0.150880E-07  -0.447806E-06  -0.150880E-07   0.866912E-09
  2066   0.216409E+03  -0.131241E+02  -0.472609E-06  -0.131241E+02   0.465068E+01  -0.101917E-07  -0.472609E-06  -0.101917E-07   0.865701E-09
  2067   0.216152E+03  -0.129391E+02  -0.499299E-06  -0.129391E+02   0.461111E+01  -0.516780E-08  -0.499299E-06  -0.516780E-08   0.864491E-09
  2068   0.215880E+03  -0.127538E+02  -0.527718E-06  -0.127538E+02   0.457245E+01  -0.318761E-10  -0.527718E-06  -0.318761E-10   0.863283E-09
  2069   0.215609E+03  -0.125668E+02  -0.557706E-06  -0.125668E+02   0.453480E+01   0.520062E-08  -0.557706E-06   0.520062E-08   0.862077E-09
  2070   0.215315E+03  -0.123803E+02  -0.589104E-06  -0.123803E+02   0.449806E+01   0.105142E-07  -0.589104E-06   0.105142E-07   0.860872E-09
  2071   0.215014E+03  -0.121928E+02  -0.621752E-06  -0.121928E+02   0.446224E+01   0.158934E-07  -0.621752E-06   0.158934E-07   0.859669E-09
  2072   0.214707E+03  -0.120043E+02  -0.655491E-06  -0.120043E+02   0.442742E+01   0.213227E-07  -0.655491E-06   0.213227E-07   0.858468E-09
  2073   0.214384E+03  -0.118156E+02  -0.690162E-06  -0.118156E+02   0.439353E+01   0.267867E-07  -0.690162E-06   0.267867E-07   0.857269E-09
  2074   0.214054E+03  -0.116266E+02  -0.725604E-06  -0.116266E+02   0.436056E+01   0.322698E-07  -0.725604E-06   0.322698E-07   0.856071E-09
  2075   0.213710E+03  -0.114367E+02  -0.761660E-06  -0.114367E+02   0.432851E+01   0.377565E-07  -0.761660E-06   0.377565E-07   0.854875E-09
  2076   0.213350E+03  -0.112465E+02  -0.798169E-06  -0.112465E+02   0.429747E+01   0.432314E-07  -0.798169E-06   0.432314E-07   0.853681E-09
  2077   0.212991E+03  -0.110568E+02  -0.834972E-06  -0.110568E+02   0.426743E+01   0.486790E-07  -0.834972E-06   0.486790E-07   0.852488E-09
  2078   0.212617E+03  -0.108662E+02  -0.871910E-06  -0.108662E+02   0.423832E+01   0.540838E-07  -0.871910E-06   0.540838E-07   0.851297E-09
  2079   0.212214E+03  -0.106760E+02  -0.908823E-06  -0.106760E+02   0.421022E+01   0.594303E-07  -0.908823E-06   0.594303E-07   0.850107E-09
  2080   0.211825E+03  -0.104848E+02  -0.945551E-06  -0.104848E+02   0.418304E+01   0.647031E-07  -0.945551E-06   0.647031E-07   0.848920E-09
  2081   0.211414E+03  -0.102949E+02  -0.981936E-06  -0.102949E+02   0.415695E+01   0.698865E-07  -0.981936E-06   0.698865E-07   0.847734E-09
  2082   0.210996E+03  -0.101039E+02  -0.101782E-05  -0.101039E+02   0.413172E+01   0.749653E-07  -0.101782E-05   0.749653E-07   0.846549E-09
  2083   0.210570E+03  -0.991497E+01  -0.105304E-05  -0.991497E+01   0.410750E+01   0.799237E-07  -0.105304E-05   0.799237E-07   0.845366E-09
  2084   0.210122E+03  -0.972501E+01  -0.108744E-05  -0.972501E+01   0.408437E+01   0.847465E-07  -0.108744E-05   0.847465E-07   0.844185E-09
  2085   0.209681E+03  -0.953480E+01  -0.112085E-05  -0.953480E+01   0.406209E+01   0.894180E-07  -0.112085E-05   0.894180E-07   0.843006E-09
  2086   0.209218E+03  -0.934508E+01  -0.115313E-05  -0.934508E+01   0.404084E+01   0.939229E-07  -0.115313E-05   0.939229E-07   0.841828E-09
  2087   0.208748E+03  -0.915658E+01  -0.118410E-05  -0.915658E+01   0.402059E+01   0.982456E-07  -0.118410E-05   0.982456E-07   0.840651E-09
  2088   0.208262E+03  -0.896857E+01  -0.121362E-05  -0.896857E+01   0.400129E+01   0.102371E-06  -0.121362E-05   0.102371E-06   0.839477E-09
  2089   0.207776E+03  -0.878029E+01  -0.124152E-05  -0.878029E+01   0.398301E+01   0.106282E-06  -0.124152E-05   0.106282E-06   0.838304E-09
  2090   0.207268E+03  -0.859324E+01  -0.126764E-05  -0.859324E+01   0.396567E+01   0.109966E-06  -0.126764E-05   0.109966E-06   0.837132E-09
  2091   0.206768E+03  -0.840667E+01  -0.129182E-05  -0.840667E+01   0.394935E+01   0.113405E-06  -0.129182E-05   0.113405E-06   0.835962E-09
  2092   0.206244E+03  -0.822131E+01  -0.131390E-05  -0.822131E+01   0.393390E+01   0.116584E-06  -0.131390E-05   0.116584E-06   0.834794E-09
  2093   0.205706E+03  -0.803495E+01  -0.133373E-05  -0.803495E+01   0.391947E+01   0.119488E-06  -0.133373E-05   0.119488E-06   0.833627E-09
  2094   0.205167E+03  -0.785055E+01  -0.135114E-05  -0.785055E+01   0.390607E+01   0.122102E-06  -0.135114E-05   0.122102E-06   0.832462E-09
  2095   0.204621E+03  -0.766737E+01  -0.136598E-05  -0.766737E+01   0.389354E+01   0.124410E-06  -0.136598E-05   0.124410E-06   0.831299E-09
  2096   0.204059E+03  -0.748555E+01  -0.137808E-05  -0.748555E+01   0.388211E+01   0.126396E-06  -0.137808E-05   0.126396E-06   0.830137E-09
  2097   0.203490E+03  -0.730413E+01  -0.138729E-05  -0.730413E+01   0.387149E+01   0.128045E-06  -0.138729E-05   0.128045E-06   0.828976E-09
  2098   0.202913E+03  -0.712430E+01  -0.139345E-05  -0.712430E+01   0.386189E+01   0.129342E-06  -0.139345E-05   0.129342E-06   0.827817E-09
  2099   0.202329E+03  -0.694449E+01  -0.139639E-05  -0.694449E+01   0.385317E+01   0.130270E-06  -0.139639E-05   0.130270E-06   0.826660E-09
  2100   0.201736E+03  -0.676700E+01  -0.139596E-05  -0.676700E+01   0.384556E+01   0.130815E-06  -0.139596E-05   0.130815E-06   0.825504E-09
  2101   0.201129E+03  -0.659035E+01  -0.139205E-05  -0.659035E+01   0.383876E+01   0.130966E-06  -0.139205E-05   0.130966E-06   0.824350E-09
  2102   0.200513E+03  -0.641492E+01  -0.138474E-05  -0.641492E+01   0.383291E+01   0.130732E-06  -0.138474E-05   0.130732E-06   0.823197E-09
  2103   0.199890E+03  -0.624092E+01  -0.137417E-05  -0.624092E+01   0.382796E+01   0.130125E-06  -0.137417E-05   0.130125E-06   0.822046E-09
  2104   0.199266E+03  -0.606830E+01  -0.136047E-05  -0.606830E+01   0.382396E+01   0.129161E-06  -0.136047E-05   0.129161E-06   0.820896E-09
  2105   0.198620E+03  -0.589713E+01  -0.134378E-05  -0.589713E+01   0.382078E+01   0.127853E-06  -0.134378E-05   0.127853E-06   0.819748E-09
  2106   0.197973E+03  -0.572749E+01  -0.132423E-05  -0.572749E+01   0.381863E+01   0.126214E-06  -0.132423E-05   0.126214E-06   0.818602E-09
  2107   0.197318E+03  -0.555945E+01  -0.130196E-05  -0.555945E+01   0.381730E+01   0.124258E-06  -0.130196E-05   0.124258E-06   0.817457E-09
  2108   0.196648E+03  -0.539303E+01  -0.127710E-05  -0.539303E+01   0.381687E+01   0.121999E-06  -0.127710E-05   0.121999E-06   0.816314E-09
  2109   0.195985E+03  -0.522822E+01  -0.124978E-05  -0.522822E+01   0.381733E+01   0.119450E-06  -0.124978E-05   0.119450E-06   0.815172E-09
  2110   0.195306E+03  -0.506518E+01  -0.122015E-05  -0.506518E+01   0.381869E+01   0.116625E-06  -0.122015E-05   0.116625E-06   0.814032E-09
  2111   0.194620E+03  -0.490392E+01  -0.118833E-05  -0.490392E+01   0.382080E+01   0.113538E-06  -0.118833E-05   0.113538E-06   0.812893E-09
  2112   0.193925E+03  -0.474443E+01  -0.115446E-05  -0.474443E+01   0.382388E+01   0.110202E-06  -0.115446E-05   0.110202E-06   0.811756E-09
  2113   0.193223E+03  -0.458695E+01  -0.111868E-05  -0.458695E+01   0.382764E+01   0.106632E-06  -0.111868E-05   0.106632E-06   0.810621E-09
  2114   0.192520E+03  -0.443133E+01  -0.108112E-05  -0.443133E+01   0.383230E+01   0.102840E-06  -0.108112E-05   0.102840E-06   0.809488E-09
  2115   0.191801E+03  -0.427766E+01  -0.104192E-05  -0.427766E+01   0.383786E+01   0.988402E-07  -0.104192E-05   0.988402E-07   0.808356E-09
